time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2023-03-06T20:13:43Z,161,0,0,0,0,0,181403964,1467,178258075,0,0,0,0,0,0,24752,0,0,0,0,0,0,0,8814,109,0,-113,1,6,7050,0,0,0,0,0, ,0,0,0,0,0,0,24750,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,52,608633600,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,24306,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:14:43Z,161,0,0,0,0,0,181415092,1467,178269203,0,0,0,0,0,0,24050,0,0,0,0,0,0,0,8818,109,0,-115,1,6,7390,0,0,0,0,0, ,0,0,0,0,0,0,24042,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,606298144,6,0,0,0,0,0,0,0,0,0,0,2,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,23687,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:15:43Z,161,0,0,0,0,0,181398764,1467,178252875,0,0,0,0,0,0,23211,0,0,0,0,0,0,0,8817,109,0,-116,1,6,7165,0,0,0,0,0, ,0,0,0,0,0,0,23209,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,721863232,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,23189,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:16:43Z,161,0,0,0,0,0,181419276,1467,178273387,0,0,0,0,0,0,24567,0,0,0,0,0,0,0,8816,109,0,-117,1,6,7218,0,0,0,0,0, ,0,0,0,0,0,0,24563,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53,658624544,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,24228,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:17:43Z,161,0,0,0,0,0,181356972,1467,178211083,0,0,0,0,0,0,23752,0,0,0,0,0,0,0,8815,109,0,-119,1,6,7545,0,0,0,0,0, ,0,0,0,0,0,0,23745,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,68,613521192,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,23668,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:18:43Z,161,0,0,0,0,0,181377668,1467,178231779,0,0,0,0,0,0,24282,0,0,0,0,0,0,0,8816,109,0,-119,1,6,7212,0,0,0,0,0, ,0,0,0,0,0,0,24279,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,698486992,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,24038,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:19:43Z,161,0,0,0,0,0,181321972,1467,178176083,0,0,0,0,0,0,23191,0,0,0,0,0,0,0,8814,109,0,-121,1,6,7087,0,0,0,0,0, ,0,0,0,0,0,0,23186,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,68,675780624,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,23141,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:20:43Z,161,0,0,0,0,0,181334132,1467,178188243,0,0,0,0,0,0,23908,0,0,0,0,0,0,0,8814,109,0,-122,1,6,6928,0,0,0,0,0, ,0,0,0,0,0,0,23904,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,59,685987456,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,23661,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:21:43Z,161,0,0,0,0,0,181371372,1467,178225483,0,0,0,0,0,0,24222,0,0,0,0,0,0,0,8815,109,0,-123,1,6,7095,0,0,0,0,0, ,0,0,0,0,0,0,24218,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,633645608,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,23897,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:22:43Z,161,0,0,0,0,0,181307084,1467,178161195,0,0,0,0,0,0,23942,0,0,0,0,0,0,0,8813,109,0,-125,1,6,7843,0,0,0,0,0, ,0,0,0,0,0,0,23933,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,56,704815920,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,23841,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:23:43Z,161,0,0,0,0,0,181366812,1467,178220923,0,0,0,0,0,0,24260,0,0,0,0,0,0,0,8814,109,0,-126,1,6,7040,0,0,0,0,0, ,0,0,0,0,0,0,24257,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47,683680928,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,23898,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:24:43Z,161,0,0,0,0,0,181294196,1467,178148307,0,0,0,0,0,0,23352,0,0,0,0,0,0,0,8812,109,0,-128,1,6,7201,0,0,0,0,0, ,0,0,0,0,0,0,23344,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,64,658456064,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,23305,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:25:43Z,161,0,0,0,0,0,181298300,1467,178152411,0,0,0,0,0,0,24024,0,0,0,0,0,0,0,8812,109,0,-129,1,6,7146,0,0,0,0,0, ,0,0,0,0,0,0,24019,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,680584320,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,23821,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:26:43Z,161,0,0,0,0,0,181352636,1467,178206747,0,0,0,0,0,0,24892,0,0,0,0,0,0,0,8815,109,0,-130,1,6,7708,0,0,0,0,0, ,0,0,0,0,0,0,24888,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,67,649031480,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,24451,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:27:43Z,161,0,0,0,0,0,181308700,1467,178162811,0,0,0,0,0,0,23407,0,0,0,0,0,0,0,8815,109,0,-131,1,6,7308,0,0,0,0,0, ,0,0,0,0,0,0,23401,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,48,720269200,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,23348,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:28:43Z,161,0,0,0,0,0,181279340,1467,178133451,0,0,0,0,0,0,23378,0,0,0,0,0,0,0,8814,109,0,-132,1,6,7009,0,0,0,0,0, ,0,0,0,0,0,0,23375,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,702726616,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,23353,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:29:43Z,161,0,0,0,0,0,181264316,1467,178118427,0,0,0,0,0,0,24621,0,0,0,0,0,0,0,8812,109,0,-134,1,6,7473,0,0,0,0,0, ,0,0,0,0,0,0,24611,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,57,635662216,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,24284,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:30:43Z,161,0,0,0,0,0,181247460,1467,178101571,0,0,0,0,0,0,23646,0,0,0,0,0,0,0,8813,109,0,-134,1,6,7125,0,0,0,0,0, ,0,0,0,0,0,0,23642,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,675517328,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,23533,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:31:43Z,161,0,0,0,0,0,181202028,1467,178056139,0,0,0,0,0,0,23510,0,0,0,0,0,0,0,8811,109,0,-136,1,6,7196,0,0,0,0,0, ,0,0,0,0,0,0,23503,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,708639120,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,23468,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:32:43Z,161,0,0,0,0,0,181253300,1467,178107411,0,0,0,0,0,0,24244,0,0,0,0,0,0,0,8816,109,0,-137,1,6,7121,0,0,0,0,0, ,0,0,0,0,0,0,24240,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,64,717654472,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,23915,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:33:43Z,161,0,0,0,0,0,181259580,1467,178113691,0,0,0,0,0,0,24678,0,0,0,0,0,0,0,8818,110,0,-138,1,6,7421,0,0,0,0,0, ,0,0,0,0,0,0,24670,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,61,692326160,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,24251,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:34:43Z,161,0,0,0,0,0,181266212,1467,178120323,0,0,0,0,0,0,23163,0,0,0,0,0,0,0,8818,110,0,-139,1,6,6900,0,0,0,0,0, ,0,0,0,0,0,0,23162,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52,682473440,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23106,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:35:43Z,161,0,0,0,0,0,181219716,1467,178073827,0,0,0,0,0,0,24559,0,0,0,0,0,0,0,8818,110,0,-141,1,6,7817,0,0,0,0,0, ,0,0,0,0,0,0,24550,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,66,649947152,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,24330,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:36:43Z,161,0,0,0,0,0,181225180,1467,178079291,0,0,0,0,0,0,23070,0,0,0,0,0,0,0,8818,110,0,-141,1,6,6855,0,0,0,0,0, ,0,0,0,0,0,0,23069,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71,669751016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23036,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:37:43Z,161,0,0,0,0,0,181195556,1467,178049667,0,0,0,0,0,0,24432,0,0,0,0,0,0,0,8817,110,0,-143,1,6,7348,0,0,0,0,0, ,0,0,0,0,0,0,24498,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,70,683642424,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,193,0,100,0,386,0,0,0,0,0,0,0,0,0,0,23999,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:38:43Z,161,0,0,0,0,0,181309644,1467,178163755,0,0,0,0,0,0,26488,0,0,0,0,0,0,0,8824,111,0,-143,1,6,7412,0,0,0,0,0, ,0,0,0,0,0,0,27362,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,87,680575904,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,0,0,24361,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:39:27Z,1635094,0,0,0,0,0,186714341,4567,181933519,0,0,0,0,0,0,2472,0,0,0,0,0,0,0,8824,111,0,-143,1,6,764,0,0,0,0,0, ,0,0,0,0,0,0,2602,0,0,0,943,2,369,1,0,4016,4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,2021,0,1,137,0,38,1,0,0,3,20,0,0,0,0,0,0,684,18,0,0,40960,20,189865348,192,0,0,0,1,0,0,8,23,715504768,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,2123,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
