"URL","Status"
"https://www.usatoday.com/staff/2648029001/charles-ventura/","200"
"https://www.usatoday.com/staff/2647916001/david-oliver/","200"
"https://www.usatoday.com/staff/2648373001/adrianna-rodriguez/","200"
"https://www.usatoday.com/staff/2646911001/morgan-hines/","200"
"https://www.usatoday.com/staff/10350155002/nirvi-shah/","200"
"https://www.usatoday.com/staff/4281063001/jordan-mendoza/","200"
"https://www.usatoday.com/staff/2646453001/steve-coogan/","200"
"https://www.usatoday.com/staff/9893367002/eleanor-mccrary/","200"
"https://www.usatoday.com/staff/2646783001/martina-stewart/","200"
"https://www.usatoday.com/staff/7234984001/michael-sykes/","200"
"https://www.usatoday.com/staff/2646719001/nicole-poell/","200"
"https://www.usatoday.com/staff/2647366001/john-riley/","200"
"https://www.usatoday.com/staff/8086388002/laura-trujillo/","200"
"https://www.usatoday.com/staff/2647582001/jarrett-bell/","200"
"https://www.usatoday.com/staff/2684137001/steve-gardner/","200"
"https://www.usatoday.com/staff/7415496001/bryan-kalbrosky/","200"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/20174304/usi-affinity-travel.png","200"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/20112224/cat-70.png","200"
"https://www.usatoday.com/travel/destinations","301"
"https://www.usatoday.com/story/travel/10best/2023/02/25/guide-las-vegas-black-history-culture-tours-dining/51306931/","200"
"https://www.usatoday.com/story/travel/destinations/2023/02/28/world-best-beaches-tripadvisor-top-10/11363323002/","200"
"https://www.usatoday.com/story/news/weather/2023/03/01/yosemite-national-park-closed-due-snow-when-open/11375785002/","200"
"https://www.usatoday.com/travel/airline-news","301"
"https://www.usatoday.com/story/travel/columnist/2023/03/03/visit-new-york-city-cheap/11373836002/","200"
"https://www.usatoday.com/story/travel/news/2023/03/03/popular-airbnb-spring-break-destinations/11384613002/","200"
"https://www.usatoday.com/story/travel/cruises/2023/03/03/cruise-deal-princess-cruises-offering-up-40-off-fares/11390157002/","200"
"https://www.usatoday.com/story/travel/destinations/2023/03/04/greek-island-visit-rhodes/11340180002/","200"
"https://www.usatoday.com/story/travel/cruises/2023/03/02/msc-cruises-raises-beverage-package-prices/11381530002/","200"
"https://www.usatoday.com/travel/cruises","301"
"https://www.usatoday.com/story/travel/columnist/2023/03/03/hotel-refund-what-to-do/11373192002/","200"
"https://www.usatoday.com/story/travel/2023/03/05/authentic-hawaiian-luau-hawaii/11123471002/","200"
"https://www.usatoday.com/story/travel/cruises/2023/03/01/regent-seven-seas-sailing-new-culinary-cruises-through-2025/11373012002/","200"
"https://www.usatoday.com/story/travel/cruises/2023/02/08/cruise-medical-help-doctor/11043642002/","200"
"https://www.usatoday.com/story/opinion/voices/2021/12/01/teachers-listen-parents-respect/8796175002/","302"
"https://www.usatoday.com/storytelling/quiz/news-quiz/2023-03-03/","200"
"https://www.usatoday.com/story/news/investigations/2023/02/28/fresno-state-botched-sexual-misconduct-complaints-lawsuits-allege/11332189002/","200"
"https://www.usatoday.com/story/travel/experience/america/national-parks/2021/08/03/national-parks-leave-no-trace-principles-environment-wildlife-crowded/8055942002/","200"
"https://www.usatoday.com/story/news/2020/04/27/corrections-clarifications-2017/3031456001/","200"
"https://www.usatoday.com/story/news/politics/2023/02/21/mcclellan-first-black-woman-congress-virginia-election/11307643002/","200"
"https://www.usatoday.com/story/sports/mlb/2022/12/30/dennis-eckersley-family-respond-after-daughter-baby-found-woods/10970152002/","200"
"https://www.usatoday.com/story/news/nation/2023/02/26/newspapers-dilbert-comic-scott-adams-racist-comments/11354547002/","200"
"https://www.usatoday.com/story/news/2020/04/27/corrections-clarifications-2016/3031436001/","200"
"https://www.usatoday.com/story/news/nation/2023/01/21/american-slow-talking-states-survey/11080889002/","200"
"https://www.usatoday.com/videos/news/politics/2023/02/07/george-santos-facing-house-probe-after-sexual-harassment-claim/11206100002/","200"
"https://www.usatoday.com/story/news/2020/04/27/corrections-clarifications-2018/3031460001/","200"
"https://www.usatoday.com/story/news/politics/2023/01/22/biden-documents-what-we-know/11099674002/","200"
"https://www.usatoday.com/story/money/cars/2023/01/14/tesla-price-drop-model-y-electric-vehicle-tax-credits-sales/11054690002/","200"
"https://www.usatoday.com/story/news/education/2023/01/15/what-hillsdale-college-florida-gov-desantis-wants-replicate/11048401002/","200"
"https://www.usatoday.com/story/news/education/2023/02/08/biden-administration-release-new-title-ix-rules-may/11163003002/","200"
"https://www.usatoday.com/story/entertainment/movies/2023/02/09/fast-x-trailer-vin-diesel-bruie-larson-jason-mamoa/11223522002/","200"
"https://www.usatoday.com/story/news/politics/2023/01/19/wes-moore-maryland-governor-sworn-in/11080774002/","200"
"https://www.usatoday.com/picture-gallery/entertainment/movies/2023/01/10/golden-globes-2023-red-carpet-celebrity-fashion/11020582002/","200"
"https://www.usatoday.com/story/news/2020/04/27/corrections-clarifications-2019/3031465001/","200"
"https://www.usatoday.com/videos/news/nation/2012/11/15/1706205/","200"
